transaction_id,customer_id,transaction_date,transaction_type,amount,adjustment_code,network_node,country,destination_account,is_suspicious_ground_truth,country_name,risk_score,is_tax_haven,cross_border,amount_zscore_cliente
TXN00004422,CLI000574,2023-05-25,FATURA,1657.27,02,BA-CORE-01,BR,BR-9811035250,False,Brasil,0.05,False,False,-0.8182579354281125
TXN00004423,CLI000508,2023-06-06,PAGAMENTO,1365.36,02,SP-CORE-02,BR,BR-7616560434,False,Brasil,0.05,False,False,-0.42713381872729766
TXN00004424,CLI000166,2023-02-23,PAGAMENTO,1696.59,02,MG-CORE-01,BR,BR-1096819216,False,Brasil,0.05,False,False,-0.09565953717510227
TXN00004425,CLI000556,2023-08-09,ESTORNO,293.26,01,MG-CORE-01,BR,BR-8851838021,False,Brasil,0.05,False,False,-1.2905740023653565
TXN00004426,CLI000877,2023-03-15,ESTORNO,2182.8,01,MG-CORE-01,BR,BR-2537191134,False,Brasil,0.05,False,False,0.2708963936138458
TXN00004427,CLI000601,2023-10-29,PAGAMENTO,3476.16,10,MG-CORE-01,BR,BR-2237246941,False,Brasil,0.05,False,False,1.028354827693722
TXN00004428,CLI000009,2023-06-18,ESTORNO,-1804.27,10,RJ-CORE-01,BR,BR-6636024977,False,Brasil,0.05,False,False,-1.1540830856168411
TXN00004429,CLI000852,2023-11-09,FATURA,3243.19,01,BA-CORE-01,BR,BR-3657059704,False,Brasil,0.05,False,False,0.715054688692859
TXN00004430,CLI000682,2023-12-20,FATURA,1162.46,10,SP-CORE-02,BR,BR-4830287810,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00004431,CLI001057,2023-12-24,FATURA,2043.37,02,MG-CORE-01,BR,BR-7797956176,False,Brasil,0.05,False,False,0.7071067811865475
TXN00004432,CLI000604,2023-02-26,FATURA,553.11,02,BA-CORE-01,BR,BR-9525226329,False,Brasil,0.05,False,False,-0.1186438578236778
TXN00004433,CLI000144,2023-11-06,PAGAMENTO,863.56,02,MG-CORE-01,BR,BR-3805610094,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00004434,CLI000492,2023-07-29,ESTORNO,1949.26,10,SP-CORE-02,BR,BR-5433586186,False,Brasil,0.05,False,False,0.0
TXN00004435,CLI000517,2023-08-27,FATURA,118.22,10,RJ-CORE-01,BR,BR-7104891000,False,Brasil,0.05,False,False,0.5015517155285955
TXN00004436,CLI000269,2023-06-11,FATURA,3387.95,00,MG-CORE-01,BR,BR-6156156606,False,Brasil,0.05,False,False,0.7071067811865476
TXN00004437,CLI000109,2023-08-19,AJUSTE,2232.12,02,SP-CORE-02,BR,BR-1255086561,False,Brasil,0.05,False,False,0.22503630797839333
TXN00004438,CLI001100,2023-08-14,AJUSTE,3361.57,01,MG-CORE-01,BR,BR-1267698902,False,Brasil,0.05,False,False,0.90601005358527
TXN00004439,CLI000722,2023-11-22,PAGAMENTO,2277.48,02,RJ-CORE-01,BR,BR-3119803089,False,Brasil,0.05,False,False,-1.3986581743689683
TXN00004440,CLI000430,2023-04-07,PAGAMENTO,3018.29,00,SP-CORE-02,BR,BR-4468132414,False,Brasil,0.05,False,False,0.45581687770797286
TXN00004441,CLI001106,2023-09-09,FATURA,1914.97,01,BA-CORE-01,BR,BR-4991586232,False,Brasil,0.05,False,False,1.3254039930586923
TXN00004442,CLI001046,2023-07-22,FATURA,1468.36,02,RJ-CORE-01,BR,BR-5851013429,False,Brasil,0.05,False,False,1.1608863669225167
TXN00004443,CLI000608,2023-09-20,ESTORNO,-1416.66,01,RJ-CORE-01,BR,BR-4106677731,False,Brasil,0.05,False,False,-1.3315891785975222
TXN00004444,CLI000361,2023-09-25,FATURA,3256.72,01,BA-CORE-01,BR,BR-1446939534,False,Brasil,0.05,False,False,0.9639067050490278
TXN00004445,CLI001197,2023-03-13,ESTORNO,-284.57,01,BA-CORE-01,BR,BR-6799312597,False,Brasil,0.05,False,False,-1.6535037479391912
TXN00004446,CLI001078,2023-06-11,FATURA,2922.95,02,MG-CORE-01,BR,BR-7346211863,False,Brasil,0.05,False,False,1.2505074987990807
TXN00004447,CLI000074,2023-03-31,ESTORNO,-1888.26,01,BA-CORE-01,BR,BR-1978200864,False,Brasil,0.05,False,False,-1.924176450171663
TXN00004448,CLI001107,2023-03-20,ESTORNO,174.71,00,SP-CORE-02,BR,BR-4999673414,False,Brasil,0.05,False,False,-1.199828838354593
TXN00004449,CLI000035,2023-02-16,PAGAMENTO,2778.49,01,SP-CORE-02,BR,BR-9667651430,False,Brasil,0.05,False,False,0.45771087647356934
TXN00004450,CLI000907,2023-08-10,AJUSTE,3307.37,10,RJ-CORE-01,BR,BR-3070918747,False,Brasil,0.05,False,False,0.9708166843164416
TXN00004451,CLI000382,2023-10-07,PAGAMENTO,1374.41,10,BA-CORE-01,BR,BR-5832857817,False,Brasil,0.05,False,False,-0.03884807477398147
TXN00004452,CLI000307,2023-03-15,PAGAMENTO,1861.56,10,SP-CORE-01,BR,BR-8307190146,False,Brasil,0.05,False,False,0.3570524135593379
TXN00004453,CLI000464,2023-09-16,FATURA,3478.92,10,MG-CORE-01,BR,BR-3360277484,False,Brasil,0.05,False,False,1.1181017228038617
TXN00004454,CLI000467,2023-08-13,ESTORNO,3395.42,00,MG-CORE-01,BR,BR-5791393363,False,Brasil,0.05,False,False,1.0504688974352079
TXN00004455,CLI000498,2023-05-17,AJUSTE,2239.29,02,RJ-CORE-01,BR,BR-9175690539,False,Brasil,0.05,False,False,0.5233341502019262
TXN00004456,CLI000075,2023-08-06,ESTORNO,623.73,01,MG-CORE-01,BR,BR-2510922679,False,Brasil,0.05,False,False,-0.7860510483967083
TXN00004457,CLI001197,2023-05-11,FATURA,1170.46,02,BA-CORE-01,BR,BR-6768680689,False,Brasil,0.05,False,False,-0.10148366519741224
TXN00004458,CLI000260,2023-04-22,PAGAMENTO,231.92,01,MG-CORE-01,BR,BR-4943074590,False,Brasil,0.05,False,False,-1.7423285663740955
TXN00004459,CLI000335,2023-10-09,AJUSTE,1218.48,10,SP-CORE-01,BR,BR-2022933267,False,Brasil,0.05,False,False,0.20691221639694735
TXN00004460,CLI000841,2023-01-22,ESTORNO,-2676.29,01,RJ-CORE-01,BR,BR-9985032096,False,Brasil,0.05,False,False,-1.3061951224433754
TXN00004461,CLI000214,2023-10-24,AJUSTE,2789.26,10,SP-CORE-01,BR,BR-1043162941,False,Brasil,0.05,False,False,1.1445525119218636
TXN00004462,CLI000863,2023-08-01,FATURA,1678.83,00,RJ-CORE-01,BR,BR-4443563465,False,Brasil,0.05,False,False,0.3746071727505603
TXN00004463,CLI000704,2023-07-24,ESTORNO,-3045.67,10,SP-CORE-02,BR,BR-1244313440,False,Brasil,0.05,False,False,-0.9076832792939956
TXN00004464,CLI000884,2023-11-08,PAGAMENTO,55.35,02,BA-CORE-01,BR,BR-1243329601,False,Brasil,0.05,False,False,-0.7782698044571871
TXN00004465,CLI000334,2023-04-27,PAGAMENTO,156674.76,9A,SANTOS-PORT-07,PA,OFFSHORE-753745OF,True,Panamá,0.9,True,True,1.154630041402453
TXN00004466,CLI000897,2023-10-06,ESTORNO,2115.96,02,BA-CORE-01,BR,BR-3807379048,False,Brasil,0.05,False,False,-0.7071067811865465
TXN00004467,CLI000537,2023-01-06,FATURA,2314.14,10,SP-CORE-02,BR,BR-6444022456,False,Brasil,0.05,False,False,0.6641011384050068
TXN00004468,CLI000066,2023-10-26,ESTORNO,-390912.94,4F,SANTOS-PORT-07,KY,OFFSHORE-520377WR,True,Ilhas Cayman,0.95,True,True,-2.2677455817182453
TXN00004469,CLI000175,2023-07-31,PAGAMENTO,103.62,02,SP-CORE-02,BR,BR-5093296976,False,Brasil,0.05,False,False,-0.356746629030365
TXN00004470,CLI000060,2023-01-25,AJUSTE,804.35,01,BA-CORE-01,BR,BR-5386405648,False,Brasil,0.05,False,False,-1.3562966692540361
TXN00004471,CLI000295,2023-05-04,FATURA,2530.27,10,SP-CORE-01,BR,BR-4591989418,False,Brasil,0.05,False,False,0.7905714087594906
TXN00004472,CLI000156,2023-05-07,AJUSTE,1258.37,00,RJ-CORE-01,BR,BR-6455890846,False,Brasil,0.05,False,False,0.7071067811865476
TXN00004473,CLI000424,2023-10-04,FATURA,2364.33,00,RJ-CORE-01,BR,BR-7821439539,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004474,CLI000939,2023-05-24,PAGAMENTO,2935.21,01,RJ-CORE-01,BR,BR-5145057803,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004475,CLI001048,2023-03-08,FATURA,2232.89,10,MG-CORE-01,BR,BR-5551462938,False,Brasil,0.05,False,False,0.7409070928949737
TXN00004476,CLI000884,2023-02-06,PAGAMENTO,3492.99,10,RJ-CORE-01,BR,BR-6943960966,False,Brasil,0.05,False,False,1.2642862507667185
TXN00004477,CLI000703,2023-08-25,ESTORNO,-2444.99,02,RJ-CORE-01,BR,BR-6938171032,False,Brasil,0.05,False,False,0.2405488655967119
TXN00004478,CLI000793,2023-07-08,ESTORNO,108.45,02,RJ-CORE-01,BR,BR-2907050257,False,Brasil,0.05,False,False,-0.3462920734371984
TXN00004479,CLI000616,2023-10-16,AJUSTE,2491.06,00,MG-CORE-01,BR,BR-1963998771,False,Brasil,0.05,False,False,0.7926787726173623
TXN00004480,CLI000641,2023-05-27,ESTORNO,3143.55,01,BA-CORE-01,BR,BR-2629196971,False,Brasil,0.05,False,False,0.6060950429198776
TXN00004481,CLI001085,2023-12-06,AJUSTE,3141.16,01,SP-CORE-01,BR,BR-8129326560,False,Brasil,0.05,False,False,0.8213736915949946
TXN00004482,CLI000379,2023-02-08,AJUSTE,1392.36,02,SP-CORE-01,BR,BR-3287035463,False,Brasil,0.05,False,False,0.5029337870427785
TXN00004483,CLI000606,2023-06-03,FATURA,2916.16,02,MG-CORE-01,BR,BR-8131374264,False,Brasil,0.05,False,False,0.5516748265307728
TXN00004484,CLI000790,2023-03-18,ESTORNO,-228.95,01,SP-CORE-01,BR,BR-9724393265,False,Brasil,0.05,False,False,-1.3832509012397105
TXN00004485,CLI000743,2023-08-26,ESTORNO,-724.63,01,RJ-CORE-01,BR,BR-8572011492,False,Brasil,0.05,False,False,-0.38767136148579784
TXN00004486,CLI000586,2023-03-30,AJUSTE,2537.76,00,SP-CORE-02,BR,BR-5025345979,False,Brasil,0.05,False,False,0.9129682620749244
TXN00004487,CLI000594,2023-12-26,FATURA,621.6,01,MG-CORE-01,BR,BR-5412413776,False,Brasil,0.05,False,False,-0.3876845560032798
TXN00004488,CLI000080,2023-10-22,FATURA,891.79,01,SP-CORE-01,BR,BR-7964420564,False,Brasil,0.05,False,False,-0.6124851221796247
TXN00004489,CLI000126,2023-12-04,ESTORNO,593.39,10,BA-CORE-01,BR,BR-9013302138,False,Brasil,0.05,False,False,-0.07745622350834239
TXN00004490,CLI000182,2023-05-25,FATURA,3239.25,10,BA-CORE-01,BR,BR-4231536511,False,Brasil,0.05,False,False,0.8142440485718194
TXN00004491,CLI000833,2023-12-02,AJUSTE,843.6,01,RJ-CORE-01,BR,BR-4467742419,False,Brasil,0.05,False,False,-0.1697083081682139
TXN00004492,CLI000620,2023-02-14,FATURA,1946.83,00,SP-CORE-01,BR,BR-7671347646,False,Brasil,0.05,False,False,0.3685275519707846
TXN00004493,CLI000414,2023-05-15,AJUSTE,2807.64,02,MG-CORE-01,BR,BR-7591749938,False,Brasil,0.05,False,False,0.7060844969475291
TXN00004494,CLI000876,2023-11-04,AJUSTE,2689.64,10,SP-CORE-02,BR,BR-2117124041,False,Brasil,0.05,False,False,0.8894093154702821
TXN00004495,CLI000238,2023-02-14,PAGAMENTO,666.03,01,RJ-CORE-01,BR,BR-9419445903,False,Brasil,0.05,False,False,-0.11894819325676716
TXN00004496,CLI000418,2023-03-19,FATURA,110.2,01,BA-CORE-01,BR,BR-2023176784,False,Brasil,0.05,False,False,-0.694004164599545
TXN00004497,CLI001148,2023-04-25,FATURA,157.23,02,BA-CORE-01,BR,BR-4898595925,False,Brasil,0.05,False,False,0.1601484604395492
TXN00004498,CLI001082,2023-03-25,FATURA,2170.88,00,BA-CORE-01,BR,BR-2178508211,False,Brasil,0.05,False,False,-0.7071067811865472
TXN00004499,CLI000324,2023-10-24,FATURA,1341.86,10,RJ-CORE-01,BR,BR-5289839506,False,Brasil,0.05,False,False,-0.4262277240872555
TXN00004500,CLI000074,2023-03-01,AJUSTE,2889.27,00,BA-CORE-01,BR,BR-6565525658,False,Brasil,0.05,False,False,0.5069811744016921
TXN00004501,CLI001151,2023-02-05,AJUSTE,2354.04,01,RJ-CORE-01,BR,BR-7747748543,False,Brasil,0.05,False,False,0.561968462534343
TXN00004502,CLI000817,2023-02-18,AJUSTE,1559.09,01,SP-CORE-02,BR,BR-9755746983,False,Brasil,0.05,False,False,-0.7071067811865476
TXN00004503,CLI000024,2023-01-28,PAGAMENTO,3471.12,00,MG-CORE-01,BR,BR-6472947474,False,Brasil,0.05,False,False,0.7071067811865476
TXN00004504,CLI001037,2023-12-20,AJUSTE,1926.54,00,BA-CORE-01,BR,BR-1052996109,False,Brasil,0.05,False,False,-0.04591865246608323
TXN00004505,CLI000422,2023-05-29,PAGAMENTO,144.46,00,SP-CORE-01,BR,BR-8132980658,False,Brasil,0.05,False,False,-1.461679990897272
TXN00004506,CLI000754,2023-01-12,AJUSTE,2676.78,01,RJ-CORE-01,BR,BR-8885559100,False,Brasil,0.05,False,False,0.8199577294174398
TXN00004507,CLI000973,2023-01-15,PAGAMENTO,3354.36,00,RJ-CORE-01,BR,BR-4640382786,False,Brasil,0.05,False,False,0.8869572584239085
TXN00004508,CLI000315,2023-06-26,PAGAMENTO,221.95,10,MG-CORE-01,BR,BR-7201111087,False,Brasil,0.05,False,False,-1.138267195198593
TXN00004509,CLI000773,2023-12-29,ESTORNO,-3011.63,10,SP-CORE-02,BR,BR-5369127161,False,Brasil,0.05,False,False,-1.0295219745812922
TXN00004510,CLI000158,2023-03-02,AJUSTE,1392.42,01,MG-CORE-01,BR,BR-5333066661,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004511,CLI000064,2023-11-30,FATURA,3404.02,00,RJ-CORE-01,BR,BR-6835673655,False,Brasil,0.05,False,False,1.3007256426953486
TXN00004512,CLI000818,2023-10-21,AJUSTE,2149.94,01,SP-CORE-01,BR,BR-3390614928,False,Brasil,0.05,False,False,0.2664283122919589
TXN00004513,CLI000813,2023-01-12,PAGAMENTO,67.55,02,MG-CORE-01,BR,BR-2754970413,False,Brasil,0.05,False,False,-0.034618202543820746
TXN00004514,CLI000945,2023-12-18,PAGAMENTO,2123.99,01,SP-CORE-02,BR,BR-5636618622,False,Brasil,0.05,False,False,-0.04814093066131603
TXN00004515,CLI000055,2023-01-15,FATURA,1736.17,02,BA-CORE-01,BR,BR-7663417867,False,Brasil,0.05,False,False,0.38342365119374267
TXN00004516,CLI000406,2023-02-03,PAGAMENTO,974.73,00,BA-CORE-01,BR,BR-5094363513,False,Brasil,0.05,False,False,-0.39691671089259584
TXN00004517,CLI000692,2023-04-04,AJUSTE,772.39,01,SP-CORE-01,BR,BR-2891673334,False,Brasil,0.05,False,False,0.07306889452790585
TXN00004518,CLI000499,2023-05-31,PAGAMENTO,1012.89,01,BA-CORE-01,BR,BR-8673971451,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004519,CLI000382,2023-06-21,PAGAMENTO,2107.23,00,BA-CORE-01,BR,BR-3125703567,False,Brasil,0.05,False,False,0.4660345125256608
TXN00004520,CLI000766,2023-09-26,AJUSTE,2981.19,02,BA-CORE-01,BR,BR-1749451693,False,Brasil,0.05,False,False,0.6765238187384383
TXN00004521,CLI001180,2023-05-21,ESTORNO,1259.13,00,SP-CORE-02,BR,BR-3817404707,False,Brasil,0.05,False,False,0.13827232175300422
TXN00004522,CLI000482,2023-01-13,PAGAMENTO,3374.22,02,BA-CORE-01,BR,BR-1999320584,False,Brasil,0.05,False,False,0.7071067811865475
TXN00004523,CLI000401,2023-09-11,PAGAMENTO,280784.56,9A,SANTOS-PORT-07,PA,OFFSHORE-511871UB,True,Panamá,0.9,True,True,1.7885572562885308
TXN00004524,CLI001090,2023-10-16,PAGAMENTO,2947.33,01,SP-CORE-02,BR,BR-3194880840,False,Brasil,0.05,False,False,1.1130385963153528
TXN00004525,CLI000900,2023-01-17,FATURA,918.18,01,MG-CORE-01,BR,BR-2017815838,False,Brasil,0.05,False,False,-1.3051458362514612
TXN00004526,CLI000983,2023-09-23,ESTORNO,-1102.98,10,RJ-CORE-01,BR,BR-2786576136,False,Brasil,0.05,False,False,-1.001810631019849
TXN00004527,CLI000467,2023-02-20,ESTORNO,-1387.27,10,SP-CORE-01,BR,BR-8051851097,False,Brasil,0.05,False,False,-1.1181830150879615
TXN00004528,CLI000985,2023-08-23,FATURA,1178.55,01,BA-CORE-01,BR,BR-9056727891,False,Brasil,0.05,False,False,-0.10792192884893217
TXN00004529,CLI000010,2023-01-20,PAGAMENTO,443.96,02,BA-CORE-01,BR,BR-1614521710,False,Brasil,0.05,False,False,-1.397150921034668
TXN00004530,CLI000758,2023-02-26,FATURA,2627.55,02,RJ-CORE-01,BR,BR-8680107879,False,Brasil,0.05,False,False,0.0
TXN00004531,CLI000141,2023-04-02,PAGAMENTO,1913.29,02,SP-CORE-02,BR,BR-8095192399,False,Brasil,0.05,False,False,0.5908067402619903
TXN00004532,CLI000792,2023-08-01,FATURA,1895.77,00,SP-CORE-01,BR,BR-9476123135,False,Brasil,0.05,False,False,0.1268921529464819
TXN00004533,CLI000341,2023-04-12,FATURA,3073.53,00,SP-CORE-01,BR,BR-3671110493,False,Brasil,0.05,False,False,0.9150670222697237
TXN00004534,CLI000777,2023-01-12,PAGAMENTO,2743.78,02,RJ-CORE-01,BR,BR-5983505618,False,Brasil,0.05,False,False,0.41884018040682325
TXN00004535,CLI000524,2023-05-13,ESTORNO,-630.57,10,BA-CORE-01,BR,BR-5486568260,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004536,CLI000595,2023-09-13,AJUSTE,1593.23,02,SP-CORE-01,BR,BR-4995644660,False,Brasil,0.05,False,False,-0.7071067811865475
TXN00004537,CLI000841,2023-11-20,ESTORNO,-2407.23,02,RJ-CORE-01,BR,BR-1109673244,False,Brasil,0.05,False,False,-1.1997863214803643
TXN00004538,CLI000848,2023-01-15,PAGAMENTO,50.86,00,SP-CORE-01,BR,BR-3615798918,False,Brasil,0.05,False,False,-1.3112749512424613
TXN00004539,CLI000771,2023-03-19,AJUSTE,1747.97,01,SP-CORE-02,BR,BR-8765447816,False,Brasil,0.05,False,False,0.6490408740326863
TXN00004540,CLI000800,2023-05-17,PAGAMENTO,2410.72,00,MG-CORE-01,BR,BR-6217821437,False,Brasil,0.05,False,False,0.28594903755404316
TXN00004541,CLI000924,2023-10-01,AJUSTE,1299.42,00,BA-CORE-01,BR,BR-9729948493,False,Brasil,0.05,False,False,1.3738568554357988
TXN00004542,CLI000175,2023-10-27,FATURA,694.0,00,BA-CORE-01,BR,BR-4119261951,False,Brasil,0.05,False,False,-0.3510087333234547
TXN00004543,CLI000233,2023-12-16,PAGAMENTO,3217.15,02,SP-CORE-01,BR,BR-4148407142,False,Brasil,0.05,False,False,1.4900699470419156
TXN00004544,CLI000564,2023-04-07,FATURA,1453.28,02,SP-CORE-01,BR,BR-9810831226,False,Brasil,0.05,False,False,-0.33508428871950724
TXN00004545,CLI000861,2023-10-15,ESTORNO,-966.6,10,MG-CORE-01,BR,BR-7189122676,False,Brasil,0.05,False,False,-1.3992309349829306
TXN00004546,CLI000255,2023-09-07,AJUSTE,3249.27,02,BA-CORE-01,BR,BR-2156130988,False,Brasil,0.05,False,False,1.0451975464356158
TXN00004547,CLI000793,2023-04-03,ESTORNO,2086.83,02,RJ-CORE-01,BR,BR-6343063847,False,Brasil,0.05,False,False,0.4914536861496759
TXN00004548,CLI000725,2023-10-22,PAGAMENTO,1165.97,01,SP-CORE-01,BR,BR-2554627667,False,Brasil,0.05,False,False,-0.4063275441598567
TXN00004549,CLI000025,2023-03-08,PAGAMENTO,1671.78,01,BA-CORE-01,BR,BR-7252704323,False,Brasil,0.05,False,False,1.2040014569425983
TXN00004550,CLI000555,2023-08-01,FATURA,3384.62,00,MG-CORE-01,BR,BR-6330254025,False,Brasil,0.05,False,False,0.5759275619206927
TXN00004551,CLI000642,2023-08-25,ESTORNO,-2038.25,02,RJ-CORE-01,BR,BR-9075512531,False,Brasil,0.05,False,False,-2.0821363078894284
TXN00004552,CLI000571,2023-07-29,FATURA,2496.36,01,SP-CORE-02,BR,BR-2554267761,False,Brasil,0.05,False,False,0.3341722671637617
TXN00004553,CLI000912,2023-02-16,PAGAMENTO,2410.24,00,SP-CORE-01,BR,BR-3171722069,False,Brasil,0.05,False,False,0.8200095364227253
TXN00004554,CLI000582,2023-08-27,FATURA,1955.53,00,SP-CORE-02,BR,BR-9223296899,False,Brasil,0.05,False,False,0.0
TXN00004555,CLI001160,2023-08-18,ESTORNO,1429.52,00,SP-CORE-02,BR,BR-8100997954,False,Brasil,0.05,False,False,-0.002753520349839403
TXN00004556,CLI000719,2023-10-14,ESTORNO,-1000.81,02,SP-CORE-02,BR,BR-3599394028,False,Brasil,0.05,False,False,-0.7998656511758652
TXN00004557,CLI001096,2023-10-05,AJUSTE,722.94,01,MG-CORE-01,BR,BR-2798948060,False,Brasil,0.05,False,False,-0.2916008533204532
TXN00004558,CLI000256,2023-07-03,PAGAMENTO,3010.87,10,BA-CORE-01,BR,BR-3309042717,False,Brasil,0.05,False,False,1.0641845050686474
TXN00004559,CLI000561,2023-01-25,AJUSTE,3215.7,10,RJ-CORE-01,BR,BR-6527129795,False,Brasil,0.05,False,False,0.8655025743853737
TXN00004560,CLI001148,2023-12-31,PAGAMENTO,1663.79,00,RJ-CORE-01,BR,BR-2347951178,False,Brasil,0.05,False,False,0.9351368634261619
TXN00004561,CLI000569,2023-02-03,AJUSTE,2928.56,10,SP-CORE-01,BR,BR-5645032724,False,Brasil,0.05,False,False,0.33114189990955506
TXN00004562,CLI000245,2023-01-02,FATURA,1716.99,00,SP-CORE-01,BR,BR-5223016951,False,Brasil,0.05,False,False,0.041071346512074725
TXN00004563,CLI000168,2023-06-03,FATURA,425219.14,4F,SANTOS-PORT-07,LU,OFFSHORE-288665SP,True,Luxemburgo,0.8,True,True,2.2419735837424435
TXN00004564,CLI000937,2023-10-26,FATURA,2999.78,01,SP-CORE-01,BR,BR-5842373700,False,Brasil,0.05,False,False,0.34735461412989943
TXN00004565,CLI001058,2023-06-05,ESTORNO,620.17,02,MG-CORE-01,BR,BR-2260108602,False,Brasil,0.05,False,False,-0.7636932924220702
TXN00004566,CLI001015,2023-12-30,ESTORNO,662.84,10,MG-CORE-01,BR,BR-4101737697,False,Brasil,0.05,False,False,-0.3858384421762411
TXN00004567,CLI000497,2023-01-03,PAGAMENTO,216.64,00,SP-CORE-02,BR,BR-9906699355,False,Brasil,0.05,False,False,-0.010080669075843662
TXN00004568,CLI000064,2023-06-21,AJUSTE,3261.35,01,SP-CORE-01,BR,BR-9249445534,False,Brasil,0.05,False,False,1.1785250440161639
TXN00004569,CLI000832,2023-03-26,AJUSTE,1433.5,00,BA-CORE-01,BR,BR-9374838576,False,Brasil,0.05,False,False,-0.13069677026488952
TXN00004570,CLI001125,2023-01-10,PAGAMENTO,536.44,10,RJ-CORE-01,BR,BR-9206283313,False,Brasil,0.05,False,False,-0.12294173462211115
TXN00004571,CLI000840,2023-10-20,AJUSTE,2270.12,02,MG-CORE-01,BR,BR-8004370096,False,Brasil,0.05,False,False,1.2637662805792316
TXN00004572,CLI000387,2023-07-26,ESTORNO,2657.77,01,SP-CORE-01,BR,BR-7166242227,False,Brasil,0.05,False,False,0.6672728411423963
TXN00004573,CLI000504,2023-01-05,PAGAMENTO,2915.24,00,MG-CORE-01,BR,BR-8549092491,False,Brasil,0.05,False,False,0.8621501714181379
TXN00004574,CLI000461,2023-09-24,PAGAMENTO,2722.96,10,MG-CORE-01,BR,BR-4006965433,False,Brasil,0.05,False,False,1.0165552838577794
TXN00004575,CLI000481,2023-01-19,AJUSTE,1755.51,00,BA-CORE-01,BR,BR-4150114278,False,Brasil,0.05,False,False,-0.0825920331736916
TXN00004576,CLI001108,2023-09-16,ESTORNO,964.19,01,MG-CORE-01,BR,BR-3187744636,False,Brasil,0.05,False,False,0.021235084363723688
TXN00004577,CLI000712,2023-07-29,PAGAMENTO,3269.87,01,BA-CORE-01,BR,BR-9623365510,False,Brasil,0.05,False,False,0.9799980369802462
TXN00004578,CLI000649,2023-09-01,FATURA,2798.58,02,RJ-CORE-01,BR,BR-7842090240,False,Brasil,0.05,False,False,0.7743994806458987
TXN00004579,CLI000184,2023-03-10,PAGAMENTO,1506.21,10,RJ-CORE-01,BR,BR-7242851593,False,Brasil,0.05,False,False,0.20038877255793422
TXN00004580,CLI001183,2023-09-15,AJUSTE,378.31,02,MG-CORE-01,BR,BR-6671233208,False,Brasil,0.05,False,False,0.7071067811865474
TXN00004581,CLI000272,2023-01-02,ESTORNO,-3009.68,00,SP-CORE-02,BR,BR-4320036885,False,Brasil,0.05,False,False,-0.7706796279784051
TXN00004582,CLI000463,2023-02-01,AJUSTE,666.94,01,MG-CORE-01,BR,BR-6292531626,False,Brasil,0.05,False,False,-1.238357625249046
TXN00004583,CLI000352,2023-04-21,FATURA,455.03,10,RJ-CORE-01,BR,BR-7413646620,False,Brasil,0.05,False,False,-0.639442994265969
TXN00004584,CLI000946,2023-08-15,ESTORNO,794.93,00,BA-CORE-01,BR,BR-9797329728,False,Brasil,0.05,False,False,-0.5032027207149323
TXN00004585,CLI000703,2023-01-21,ESTORNO,-2568.89,01,RJ-CORE-01,BR,BR-9280884088,False,Brasil,0.05,False,False,0.23703735549119365
TXN00004586,CLI000754,2023-11-28,AJUSTE,536.73,10,MG-CORE-01,BR,BR-6520137641,False,Brasil,0.05,False,False,-0.3573426638588896
TXN00004587,CLI000051,2023-03-06,FATURA,1212.24,01,MG-CORE-01,BR,BR-6944525712,False,Brasil,0.05,False,False,0.26365648426119515
TXN00004588,CLI000428,2023-07-03,FATURA,2945.16,01,MG-CORE-01,BR,BR-4252579672,False,Brasil,0.05,False,False,0.8212291414532842
TXN00004589,CLI000266,2023-03-11,AJUSTE,1734.13,01,SP-CORE-02,BR,BR-5095310029,False,Brasil,0.05,False,False,-1.1034633672161611
TXN00004590,CLI000473,2023-09-30,AJUSTE,3303.99,10,SP-CORE-02,BR,BR-4139556167,False,Brasil,0.05,False,False,0.7892434969541349
TXN00004591,CLI000382,2023-03-13,PAGAMENTO,3135.33,01,MG-CORE-01,BR,BR-2350197673,False,Brasil,0.05,False,False,1.1743527734939234
TXN00004592,CLI000109,2023-10-24,ESTORNO,743.48,00,SP-CORE-02,BR,BR-6786805346,False,Brasil,0.05,False,False,-1.1587728223604794
TXN00004593,CLI000515,2023-10-06,FATURA,2431.38,02,SP-CORE-02,BR,BR-1711214547,False,Brasil,0.05,False,False,0.8485204723152981
TXN00004594,CLI000392,2023-04-15,FATURA,2605.86,00,RJ-CORE-01,BR,BR-6531244261,False,Brasil,0.05,False,False,0.6246663101781755
TXN00004595,CLI000752,2023-04-11,AJUSTE,2396.14,01,BA-CORE-01,BR,BR-7385051823,False,Brasil,0.05,False,False,0.6571240408601438
TXN00004596,CLI000998,2023-11-21,PAGAMENTO,2685.83,00,SP-CORE-02,BR,BR-6022194495,False,Brasil,0.05,False,False,1.1666076429062593
TXN00004597,CLI001073,2023-05-18,FATURA,1637.3,10,SP-CORE-01,BR,BR-2196701188,False,Brasil,0.05,False,False,0.35395367455032295
